Potential (mV) / Current (µA)	testset1	testset2
293.078613	-104.492	-256109.892
290.637207	-97.4	-238727.39999999997
288.19580099999996	-91.4	-224021.4
285.754395	-86.3	-211521.29999999996
283.312988	-82.0	-200982.0
280.871582	-78.2	-191668.2
278.43017599999996	-74.9	-183579.9
275.98877	-71.8	-175981.8
273.547363	-69.2	-169609.2
271.105957	-66.8	-163726.8
268.66455099999996	-64.7	-158579.69999999998
266.223145	-62.7	-153677.7
263.781738	-60.8	-149020.8
261.340332	-59.1	-144854.1
258.898926	-57.6	-141177.6
256.45752	-56.10000000000001	-137501.09999999998
254.016113	-54.7	-134069.7
251.574707	-53.6	-131373.6
249.133301	-52.300000000000004	-128187.3
246.691895	-51.3	-125736.29999999999
244.250488	-50.300000000000004	-123285.3
241.809082	-49.2	-120589.20000000001
239.36767600000002	-48.4	-118628.39999999998
236.92627	-47.49999999999999	-116422.49999999999
234.484863	-46.7	-114461.7
232.043457	-45.9	-112500.9
229.602051	-45.1	-110540.1
227.160645	-44.29999999999999	-108579.30000000002
224.719238	-43.6	-106863.6
222.277832	-43.0	-105393.0
219.836426	-42.4	-103922.4
217.39502	-41.9	-102696.90000000001
214.953613	-41.4	-101471.4
212.512207	-40.8	-100000.8
210.070801	-40.4	-99020.4
207.629395	-39.89999999999999	-97794.9
205.187988	-39.50000000000001	-96814.5
202.746582	-39.0	-95589.0
200.305176	-38.6	-94608.6
197.86377	-38.3	-93873.3
195.422363	-37.9	-92892.9
192.980957	-37.6	-92157.6
190.539551	-37.3	-91422.30000000002
188.098145	-37.0	-90687.0
185.656738	-36.7	-89951.7
183.215332	-36.4	-89216.4
180.773926	-36.099999999999994	-88481.1
178.33252	-35.9	-87990.9
175.891113	-35.70000000000001	-87500.7
173.449707	-35.49999999999999	-87010.5
171.008301	-35.3	-86520.29999999999
168.566895	-35.10000000000001	-86030.09999999999
166.125488	-34.89999999999999	-85539.9
163.684082	-34.7	-85049.7
161.24267600000002	-34.6	-84804.6
158.80127	-34.4	-84314.39999999998
156.359863	-34.2	-83824.2
153.918457	-34.1	-83579.1
151.477051	-34.0	-83334.0
149.035645	-33.9	-83088.9
146.594238	-33.8	-82843.79999999999
144.152832	-33.699999999999996	-82598.7
141.711426	-33.6	-82353.6
139.27002	-33.5	-82108.5
136.82861300000002	-33.4	-81863.4
134.387207	-33.3	-81618.3
131.945801	-33.2	-81373.2
129.504395	-33.2	-81373.2
127.062988	-33.1	-81128.1
124.621582	-33.0	-80883.00000000001
122.18017599999999	-33.0	-80883.00000000001
119.73877	-33.0	-80883.00000000001
117.297363	-32.89999999999999	-80637.89999999998
114.855957	-32.89999999999999	-80637.89999999998
112.41455099999999	-32.8	-80392.8
109.973145	-32.8	-80392.8
107.531738	-32.7	-80147.7
105.090332	-32.7	-80147.7
102.64892599999999	-32.7	-80147.7
100.20752	-32.7	-80147.7
97.766113	-32.6	-79902.6
95.324707	-32.6	-79902.6
92.88330099999999	-32.50000000000001	-79657.5
90.441895	-32.50000000000001	-79657.5
88.000488	-32.50000000000001	-79657.5
85.559082	-32.50000000000001	-79657.5
83.11767599999999	-32.50000000000001	-79657.5
80.67627	-32.50000000000001	-79657.5
78.234863	-32.4	-79412.4
75.793457	-32.4	-79412.4
73.35205099999999	-32.4	-79412.4
70.91064500000002	-32.29999999999999	-79167.3
68.46923800000002	-32.29999999999999	-79167.3
66.02783199999999	-32.29999999999999	-79167.3
63.58642599999999	-32.29999999999999	-79167.3
61.14502000000002	-32.29999999999999	-79167.3
58.70361300000002	-32.29999999999999	-79167.3
56.26220699999999	-32.29999999999999	-79167.3
53.82080099999999	-32.29999999999999	-79167.3
51.37939500000002	-32.29999999999999	-79167.3
48.93798800000002	-32.29999999999999	-79167.3
46.49658199999999	-32.29999999999999	-79167.3
44.05517599999999	-32.2	-78922.2
41.61377000000002	-32.2	-78922.2
39.17236300000002	-32.2	-78922.2
36.73095699999999	-32.2	-78922.2
34.28955099999999	-32.2	-78922.2
31.848145000000017	-32.2	-78922.2
29.40673800000002	-32.2	-78922.2
26.96533199999999	-32.1	-78677.10000000002
24.523926000000017	-32.2	-78922.2
22.082520000000017	-32.2	-78922.2
19.64111300000002	-32.2	-78922.2
17.19970699999999	-32.1	-78677.10000000002
14.758301000000017	-32.2	-78922.2
12.316895000000017	-32.2	-78922.2
9.875488000000018	-32.2	-78922.2
7.434081999999989	-32.2	-78922.2
4.992676000000017	-32.2	-78922.2
2.5512700000000166	-32.2	-78922.2
0.10986300000001847	-32.29999999999999	-79167.3
-2.3315430000000106	-32.29999999999999	-79167.3
0.10986300000001847	-29.2	-71569.2
2.5512700000000166	-27.399999999999995	-67157.4
4.992676000000017	-26.1	-63971.100000000006
7.434081999999989	-24.9	-61029.9
9.875488000000018	-24.0	-58824.0
12.316895000000017	-23.1	-56618.100000000006
14.758301000000017	-22.4	-54902.399999999994
17.19970699999999	-21.7	-53186.7
19.64111300000002	-21.0	-51471.0
22.082520000000017	-20.4	-50000.4
24.523926000000017	-19.8	-48529.799999999996
26.96533199999999	-19.3	-47304.3
29.40673800000002	-18.7	-45833.7
31.848145000000017	-18.2	-44608.2
34.28955099999999	-17.8	-43627.8
36.73095699999999	-17.3	-42402.3
39.17236300000002	-16.8	-41176.8
41.61377000000002	-16.4	-40196.4
44.05517599999999	-16.0	-39216.0
46.49658199999999	-15.6	-38235.6
48.93798800000002	-15.1	-37010.1
51.37939500000002	-14.800000000000002	-36274.8
53.82080099999999	-14.300000000000002	-35049.3
56.26220699999999	-14.000000000000002	-34314.0
58.70361300000002	-13.6	-33333.6
61.14502000000002	-13.200000000000001	-32353.199999999997
63.58642599999999	-12.9	-31617.900000000005
66.02783199999999	-12.6	-30882.599999999995
68.46923800000002	-12.2	-29902.2
70.91064500000002	-11.900000000000002	-29166.9
73.35205099999999	-11.5	-28186.5
75.793457	-11.2	-27451.199999999997
78.234863	-10.9	-26715.9
80.67627	-10.5	-25735.5
83.11767599999999	-10.2	-25000.2
85.559082	-9.89	-24240.39
88.000488	-9.6	-23529.6
90.441895	-9.290000000000001	-22769.79
92.88330099999999	-8.96	-21960.960000000003
95.324707	-8.68	-21274.68
97.766113	-8.389999999999999	-20563.890000000003
100.20752	-8.07	-19779.57
102.64892599999999	-7.78	-19068.78
105.090332	-7.56	-18529.56
107.531738	-7.1899999999999995	-17622.69
109.973145	-6.92	-16960.920000000002
112.41455099999999	-6.6499999999999995	-16299.149999999998
114.855957	-6.36	-15588.36
117.297363	-6.11	-14975.61
119.73877	-5.8	-14215.8
122.18017599999999	-5.51	-13505.01
124.621582	-5.3	-12990.3
127.062988	-4.989999999999999	-12230.49
129.504395	-4.7299999999999995	-11593.23
131.945801	-4.45	-10906.95
134.387207	-4.23	-10367.73
136.82861300000002	-3.9	-9558.9
139.27002	-3.7000000000000006	-9068.7
141.711426	-3.42	-8382.42
144.152832	-3.14	-7696.139999999999
146.594238	-2.88	-7058.88
149.035645	-2.62	-6421.62
151.477051	-2.37	-5808.87
153.918457	-2.13	-5220.63
156.359863	-1.9	-4656.9
158.80127	-1.6700000000000002	-4093.17
161.24267600000002	-1.4	-3431.3999999999996
163.684082	-1.17	-2867.67
166.125488	-0.904	-2215.7039999999997
168.566895	-0.651	-1595.601
171.008301	-0.423	-1036.773
173.449707	-0.19	-465.69
175.891113	0.049999999999999996	122.55
178.33252	0.349	855.399
180.773926	0.552	1352.9520000000002
183.215332	0.7899999999999999	1936.29
185.656738	1.02	2500.02
188.098145	1.25	3063.75
190.539551	1.4500000000000002	3553.9500000000003
192.980957	1.7	4166.7
195.422363	1.95	4779.45
197.86377	2.1500000000000004	5269.65
200.305176	2.39	5857.89
202.746582	2.6	6372.600000000001
205.187988	2.8899999999999997	7083.39
207.629395	3.12	7647.12
210.070801	3.3400000000000003	8186.34
212.512207	3.63	8897.13
214.953613	3.8	9313.8
217.39502	4.04	9902.04
219.836426	4.3	10539.299999999997
222.277832	4.48	10980.480000000001
224.719238	4.7	11519.7
227.160645	4.94	12107.939999999999
229.602051	5.17	12671.67
232.043457	5.38	13186.38
234.484863	5.68	13921.68
236.92627	5.95	14583.449999999999
239.36767600000002	6.13	15024.630000000001
241.809082	6.38	15637.38
244.250488	6.63	16250.130000000001
246.691895	6.96	17058.960000000003
249.133301	7.16	17549.16
251.574707	7.43	18210.93
254.016113	7.68	18823.68
256.45752	7.96	19509.96
258.898926	8.26	20245.260000000002
261.340332	8.559999999999999	20980.559999999998
263.781738	8.85	21691.350000000002
266.223145	9.23	22622.73
268.66455099999996	9.44	23137.44
271.105957	9.78	23970.78
273.547363	10.2	25000.2
275.98877	10.5	25735.5
278.43017599999996	10.9	26715.9
280.871582	11.3	27696.299999999996
283.312988	11.7	28676.7
285.754395	12.1	29657.099999999995
288.19580099999996	12.6	30882.599999999995
290.637207	12.9	31617.900000000005
293.078613	13.500000000000002	33088.5
295.52002	14.000000000000002	34314.0
297.96142599999996	14.499999999999998	35539.5
300.402832	14.999999999999998	36765.0
302.844238	15.5	37990.5
305.285645	16.2	39706.2
307.72705099999996	16.9	41421.899999999994
310.168457	17.5	42892.5
312.609863	18.3	44853.299999999996
315.05127	19.1	46814.1
317.49267599999996	20.0	49020.0
319.934082	20.9	51225.9
322.375488	21.9	53676.9
324.816895	23.1	56618.100000000006
327.25830099999996	24.4	59804.4
329.699707	25.8	63235.80000000001
332.141113	27.399999999999995	67157.4
334.58252000000005	29.299999999999997	71814.3
337.02392599999996	31.6	77451.6
339.465332	34.1	83579.1
341.906738	37.1	90932.1
344.34814500000005	40.6	99510.6
346.78955099999996	44.5	109069.5
349.230957	48.8	119608.8
351.672363	53.3	130638.30000000002
354.11377000000005	58.2	142648.20000000004
356.55517599999996	63.2	154903.2
358.996582	68.4	167648.4
361.437988	73.6	180393.6
363.87939500000005	78.9	193383.9
366.32080099999996	84.20000000000002	206374.2
368.762207	89.4	219119.4
371.203613	94.29999999999998	231129.29999999996
373.64502000000005	98.9	242403.89999999997
376.086426	103.546	253791.246
378.527832	107.422	263291.322
380.969238	111.08399999999999	272266.88399999996
383.41064500000005	114.227	279970.377
385.852051	116.85200000000002	286404.252
388.293457	118.958	291566.058
390.734863	120.514	295379.81399999995
393.17627000000005	121.521	297847.97099999996
395.617676	121.887	298745.037
398.059082	121.79599999999999	298521.996
400.500488	121.155	296950.90499999997
402.94189500000005	119.751	293509.701
405.383301	117.828	288796.428
407.824707	115.295	282588.045
410.266113	112.152	274884.552
412.70752000000005	108.521	265984.971
415.148926	104.584	256335.384
417.590332	100.311	245862.26100000003
420.031738	95.90000000000002	235050.9
422.47314500000005	91.5	224266.5
424.914551	87.2	213727.2
427.355957	83.0	203433.0
429.797363	79.00000000000001	193629.0
432.23877000000005	75.2	184315.2
434.680176	71.7	175736.7
437.121582	68.50000000000001	167893.5
439.562988	65.4	160295.4
442.00439500000005	62.6	153432.6
444.445801	59.9	146814.9
446.887207	57.49999999999999	140932.50000000003
449.328613	55.20000000000001	135295.20000000004
451.77002	53.2	130393.20000000001
454.211426	51.199999999999996	125491.2
456.652832	49.4	121079.4
459.094238	47.8	117157.79999999999
461.535645	46.3	113481.3
463.977051	44.8	109804.79999999999
466.418457	43.4	106373.4
468.859863	42.3	103677.30000000002
471.30127	41.1	100736.1
473.742676	40.0	98040.0
476.184082	39.0	95589.0
478.625488	38.099999999999994	93383.09999999999
481.066895	37.1	90932.1
483.508301	36.300000000000004	88971.3
485.949707	35.49999999999999	87010.5
488.391113	34.8	85294.8
490.83252	34.1	83579.1
493.273926	33.4	81863.4
495.715332	32.8	80392.8
498.156738	32.29999999999999	79167.3
500.598145	31.7	77696.7
503.039551	31.2	76471.2
505.480957	30.799999999999997	75490.8
507.922363	30.299999999999997	74265.3
510.36377	29.9	73284.9
512.8051760000001	29.600000000000005	72549.6
515.246582	29.2	71569.2
517.687988	28.9	70833.9
520.1293949999999	28.600000000000005	70098.6
522.5708010000001	28.300000000000004	69363.3
525.012207	28.1	68873.1
527.453613	27.8	68137.8
529.8950199999999	27.600000000000005	67647.60000000002
532.3364260000001	27.399999999999995	67157.4
534.777832	27.2	66667.2
537.2192379999999	27.1	66422.09999999999
539.6606449999999	26.899999999999995	65931.90000000001
542.1020510000001	26.8	65686.8
544.543457	26.700000000000003	65441.69999999999
546.9848629999999	26.6	65196.600000000006
549.4262699999999	26.5	64951.49999999999
551.8676760000001	26.400000000000002	64706.399999999994
554.309082	26.400000000000002	64706.399999999994
556.7504879999999	26.3	64461.299999999996
559.1918949999999	26.2	64216.19999999999
561.6333010000001	26.2	64216.19999999999
564.074707	26.2	64216.19999999999
566.5161129999999	26.1	63971.100000000006
568.9575199999999	26.1	63971.100000000006
571.3989260000001	26.000000000000004	63726.00000000001
573.840332	26.000000000000004	63726.00000000001
576.2817379999999	25.9	63480.899999999994
578.7231449999999	25.9	63480.899999999994
581.1645510000001	25.9	63480.899999999994
583.605957	25.8	63235.80000000001
586.0473629999999	25.8	63235.80000000001
588.4887699999999	25.700000000000003	62990.7
590.9301760000001	25.599999999999998	62745.6
593.371582	25.5	62500.5
595.8129879999999	25.5	62500.5
598.2543949999999	25.3	62010.3
600.6958010000001	25.2	61765.19999999999
603.137207	25.1	61520.1
605.5786129999999	25.0	61275.0
608.0200199999999	24.9	61029.9
610.4614260000001	24.7	60539.7
612.902832	24.6	60294.600000000006
615.3442379999999	24.4	59804.4
617.7856449999999	24.2	59314.19999999999
620.2270510000001	24.1	59069.100000000006
622.668457	23.9	58578.899999999994
625.1098629999999	23.7	58088.69999999999
627.5512699999999	23.5	57598.50000000001
629.9926760000001	23.3	57108.30000000001
632.434082	23.2	56863.2
634.8754879999999	23.0	56373.0
637.3168949999999	22.8	55882.799999999996
639.7583010000001	22.6	55392.59999999999
642.199707	22.5	55147.5
644.6411129999999	22.3	54657.299999999996
647.0825199999999	22.1	54167.1
649.5239260000001	21.9	53676.9
651.965332	21.8	53431.8
654.4067379999999	21.600000000000005	52941.59999999999
656.8481449999999	21.5	52696.5
659.2895510000001	21.4	52451.4
661.730957	21.2	51961.2
664.1723629999999	21.1	51716.09999999999
666.6137699999999	21.0	51471.0
669.0551760000001	20.8	50980.80000000001
671.496582	20.7	50735.7
673.9379879999999	20.6	50490.600000000006
676.3793949999999	20.5	50245.5
678.8208010000001	20.4	50000.4
681.262207	20.4	50000.4
683.7036129999999	20.3	49755.3
686.1450199999999	20.2	49510.2
688.5864260000001	20.1	49265.1
691.027832	20.0	49020.0
693.4692379999999	19.9	48774.9
695.9106449999999	19.9	48774.9
698.3520510000001	19.8	48529.799999999996
700.793457	19.8	48529.799999999996
703.2348629999999	19.7	48284.7
705.67627	19.6	48039.59999999999
708.1176760000001	19.6	48039.59999999999
710.559082	19.5	47794.5
713.000488	19.5	47794.5
715.441895	19.5	47794.5
717.8833010000001	19.4	47549.40000000001
720.324707	19.4	47549.40000000001
722.766113	19.3	47304.3
725.20752	19.3	47304.3
727.6489260000001	19.3	47304.3
730.090332	19.2	47059.2
732.531738	19.2	47059.2
734.973145	19.2	47059.2
737.4145510000001	19.1	46814.1
739.855957	19.1	46814.1
742.297363	19.1	46814.1
744.73877	19.1	46814.1
747.1801760000001	19.1	46814.1
749.621582	19.0	46569.0
752.062988	19.0	46569.0
754.504395	19.0	46569.0
756.9458010000001	19.0	46569.0
759.387207	19.0	46569.0
761.828613	19.0	46569.0
764.27002	18.9	46323.9
766.7114260000001	18.9	46323.9
769.152832	19.0	46569.0
771.594238	19.0	46569.0
774.035645	18.9	46323.9
776.4770510000001	18.9	46323.9
778.918457	18.9	46323.9
781.359863	19.0	46569.0
783.80127	19.0	46569.0
786.2426760000001	19.0	46569.0
788.684082	19.0	46569.0
791.125488	19.0	46569.0
793.566895	19.0	46569.0
796.0083010000001	19.0	46569.0
798.449707	19.0	46569.0
800.891113	19.0	46569.0
803.33252	19.1	46814.1
805.7739260000001	19.1	46814.1
808.215332	19.1	46814.1
810.656738	19.1	46814.1
813.098145	19.2	47059.2
815.5395510000001	19.2	47059.2
817.980957	19.2	47059.2
820.422363	19.3	47304.3
822.86377	19.4	47549.40000000001
825.3051760000001	19.4	47549.40000000001
827.746582	19.5	47794.5
830.187988	19.5	47794.5
832.629395	19.5	47794.5
835.0708010000001	19.6	48039.59999999999
837.512207	19.6	48039.59999999999
839.953613	19.7	48284.7
842.39502	19.8	48529.799999999996
844.8364260000001	19.8	48529.799999999996
847.277832	19.9	48774.9
849.719238	20.0	49020.0
852.160645	20.0	49020.0
854.6020510000001	20.1	49265.1
857.043457	20.2	49510.2
859.484863	20.3	49755.3
861.92627	20.3	49755.3
864.3676760000001	20.4	50000.4
866.809082	20.5	50245.5
869.250488	20.6	50490.600000000006
871.691895	20.7	50735.7
874.133301	20.8	50980.80000000001
876.574707	20.9	51225.9
879.016113	21.0	51471.0
881.45752	21.1	51716.09999999999
883.898926	21.2	51961.2
886.340332	21.3	52206.299999999996
888.781738	21.4	52451.4
891.223145	21.5	52696.5
893.664551	21.7	53186.7
896.105957	21.8	53431.8
898.547363	22.0	53922.00000000001
900.98877	22.2	54412.2
903.430176	22.3	54657.299999999996
905.871582	22.5	55147.5
908.312988	22.6	55392.59999999999
910.754395	22.8	55882.799999999996
913.195801	23.0	56373.0
915.637207	23.2	56863.2
918.078613	23.4	57353.4
920.52002	23.6	57843.6
922.961426	23.800000000000004	58333.8
925.402832	24.0	58824.0
927.844238	24.2	59314.19999999999
930.285645	24.5	60049.5
932.727051	24.8	60784.80000000001
935.168457	25.0	61275.0
937.609863	25.3	62010.3
940.05127	25.5	62500.5
942.492676	25.8	63235.80000000001
944.934082	26.1	63971.100000000006
947.375488	26.400000000000002	64706.399999999994
949.816895	26.700000000000003	65441.69999999999
952.258301	27.1	66422.09999999999
954.699707	27.300000000000004	66912.3
957.141113	27.699999999999996	67892.7
959.58252	28.1	68873.1
962.023926	28.499999999999996	69853.5
964.465332	28.8	70588.8
966.906738	29.2	71569.2
969.348145	29.600000000000005	72549.6
971.789551	29.999999999999996	73530.0
974.230957	30.4	74510.4
976.672363	30.799999999999997	75490.8
979.11377	31.3	76716.3
981.555176	31.6	77451.6
983.996582	32.2	78922.2
986.437988	32.6	79902.6
988.879395	33.0	80883.00000000001
991.320801	33.5	82108.5
993.762207	34.0	83334.0
996.203613	34.5	84559.50000000001
998.64502	35.0	85785.0
1001.086426	35.49999999999999	87010.5
998.64502	28.499999999999996	69853.5
996.203613	24.4	59804.4
993.762207	21.4	52451.4
991.320801	18.8	46078.8
988.879395	16.6	40686.6
986.437988	14.7	36029.7
983.996582	13.000000000000002	31863.000000000004
981.555176	11.4	27941.399999999998
979.11377	10.0	24510.0
976.672363	8.74	21421.74
974.230957	7.52	18431.52
971.789551	6.44	15784.44
969.348145	5.34	13088.34
966.906738	4.37	10710.87
964.465332	3.4699999999999998	8504.970000000001
962.023926	2.68	6568.68
959.58252	1.91	4681.410000000001
957.141113	1.19	2916.69
954.699707	0.5549999999999999	1360.305
952.258301	-0.0583	-142.89329999999998
949.816895	-0.5910000000000001	-1448.541
947.375488	-1.15	-2818.6499999999996
944.934082	-1.5999999999999999	-3921.6
942.492676	-2.04	-5000.04
940.05127	-2.44	-5980.4400000000005
937.609863	-2.76	-6764.76
935.168457	-3.11	-7622.610000000001
932.727051	-3.31	-8112.8099999999995
930.285645	-3.62	-8872.619999999999
927.844238	-3.8600000000000003	-9460.86
925.402832	-4.04	-9902.04
922.961426	-4.220000000000001	-10343.22
920.52002	-4.3	-10539.299999999997
918.078613	-4.48	-10980.480000000001
915.637207	-4.51	-11054.01
913.195801	-4.64	-11372.64
910.754395	-4.63	-11348.13
908.312988	-4.66	-11421.66
905.871582	-4.66	-11421.66
903.430176	-4.68	-11470.68
900.98877	-4.65	-11397.15
898.547363	-4.61	-11299.109999999999
896.105957	-4.61	-11299.109999999999
893.664551	-4.59	-11250.09
891.223145	-4.54	-11127.54
888.781738	-4.53	-11103.03
886.340332	-4.49	-11004.99
883.898926	-4.48	-10980.480000000001
881.45752	-4.41	-10808.91
879.016113	-4.390000000000001	-10759.89
876.574707	-4.359999999999999	-10686.36
874.133301	-4.3	-10539.299999999997
871.691895	-4.289999999999999	-10514.789999999999
869.250488	-4.26	-10441.26
866.809082	-4.25	-10416.75
864.3676760000001	-4.23	-10367.73
861.92627	-4.2	-10294.2
859.484863	-4.1899999999999995	-10269.69
857.043457	-4.21	-10318.71
854.6020510000001	-4.16	-10196.16
852.160645	-4.16	-10196.16
849.719238	-4.18	-10245.18
847.277832	-4.1899999999999995	-10269.69
844.8364260000001	-4.17	-10220.67
842.39502	-4.2	-10294.2
839.953613	-4.21	-10318.71
837.512207	-4.26	-10441.26
835.0708010000001	-4.279999999999999	-10490.279999999999
832.629395	-4.25	-10416.75
830.187988	-4.289999999999999	-10514.789999999999
827.746582	-4.32	-10588.32
825.3051760000001	-4.37	-10710.87
822.86377	-4.380000000000001	-10735.38
820.422363	-4.45	-10906.95
817.980957	-4.470000000000001	-10955.970000000001
815.5395510000001	-4.49	-11004.99
813.098145	-4.55	-11152.05
810.656738	-4.6	-11274.6
808.215332	-4.6	-11274.6
805.7739260000001	-4.66	-11421.66
803.33252	-4.7	-11519.7
800.891113	-4.7299999999999995	-11593.23
798.449707	-4.8	-11764.8
796.0083010000001	-4.84	-11862.84
793.566895	-4.86	-11911.86
791.125488	-4.92	-12058.92
788.684082	-4.930000000000001	-12083.429999999998
786.2426760000001	-5.010000000000001	-12279.51
783.80127	-5.04	-12353.039999999999
781.359863	-5.069999999999999	-12426.57
778.918457	-5.14	-12598.140000000001
776.4770510000001	-5.13	-12573.630000000001
774.035645	-5.19	-12720.69
771.594238	-5.22	-12794.22
769.152832	-5.2700000000000005	-12916.769999999999
766.7114260000001	-5.33	-13063.83
764.27002	-5.34	-13088.34
761.828613	-5.37	-13161.87
759.387207	-5.41	-13259.91
756.9458010000001	-5.49	-13455.99
754.504395	-5.48	-13431.480000000001
752.062988	-5.55	-13603.050000000001
749.621582	-5.59	-13701.09
747.1801760000001	-5.63	-13799.13
744.73877	-5.640000000000001	-13823.64
742.297363	-5.7	-13970.699999999999
739.855957	-5.73	-14044.23
737.4145510000001	-5.77	-14142.27
734.973145	-5.84	-14313.84
732.531738	-5.859999999999999	-14362.86
730.090332	-5.92	-14509.92
727.6489260000001	-5.97	-14632.47
725.20752	-6.0	-14706.0
722.766113	-6.05	-14828.55
720.324707	-6.09	-14926.59
717.8833010000001	-6.14	-15049.140000000001
715.441895	-6.17	-15122.67
713.000488	-6.19	-15171.69
710.559082	-6.24	-15294.24
708.1176760000001	-6.3	-15441.299999999997
705.67627	-6.31	-15465.81
703.2348629999999	-6.38	-15637.38
700.793457	-6.39	-15661.890000000001
698.3520510000001	-6.45	-15808.949999999999
695.9106449999999	-6.510000000000001	-15956.01
693.4692379999999	-6.56	-16078.56
691.027832	-6.6000000000000005	-16176.599999999999
688.5864260000001	-6.67	-16348.169999999998
686.1450199999999	-6.7299999999999995	-16495.23
683.7036129999999	-6.74	-16519.74
681.262207	-6.82	-16715.82
678.8208010000001	-6.88	-16862.88
676.3793949999999	-6.93	-16985.43
673.9379879999999	-7.01	-17181.510000000002
671.496582	-7.04	-17255.04
669.0551760000001	-7.109999999999999	-17426.609999999997
666.6137699999999	-7.140000000000001	-17500.14
664.1723629999999	-7.21	-17671.71
661.730957	-7.29	-17867.79
659.2895510000001	-7.35	-18014.85
656.8481449999999	-7.45	-18259.95
654.4067379999999	-7.48	-18333.48
651.965332	-7.6	-18627.6
649.5239260000001	-7.659999999999999	-18774.66
647.0825199999999	-7.75	-18995.25
644.6411129999999	-7.859999999999999	-19264.86
642.199707	-7.95	-19485.45
639.7583010000001	-8.06	-19755.06
637.3168949999999	-8.15	-19975.65
634.8754879999999	-8.290000000000001	-20318.79
632.434082	-8.43	-20661.93
629.9926760000001	-8.52	-20882.52
627.5512699999999	-8.65	-21201.149999999998
625.1098629999999	-8.790000000000001	-21544.29
622.668457	-8.93	-21887.43
620.2270510000001	-9.08	-22255.08
617.7856449999999	-9.22	-22598.219999999998
615.3442379999999	-9.38	-22990.38
612.902832	-9.540000000000001	-23382.54
610.4614260000001	-9.75	-23897.25
608.0200199999999	-9.89	-24240.39
605.5786129999999	-10.1	-24755.1
603.137207	-10.3	-25245.300000000003
600.6958010000001	-10.4	-25490.400000000005
598.2543949999999	-10.6	-25980.6
595.8129879999999	-10.800000000000002	-26470.799999999996
593.371582	-11.0	-26961.000000000004
590.9301760000001	-11.2	-27451.199999999997
588.4887699999999	-11.4	-27941.399999999998
586.0473629999999	-11.6	-28431.6
583.605957	-11.8	-28921.8
581.1645510000001	-12.0	-29412.0
578.7231449999999	-12.1	-29657.099999999995
576.2817379999999	-12.3	-30147.300000000003
573.840332	-12.5	-30637.5
571.3989260000001	-12.700000000000001	-31127.699999999997
568.9575199999999	-12.9	-31617.900000000005
566.5161129999999	-13.000000000000002	-31863.000000000004
564.074707	-13.200000000000001	-32353.199999999997
561.6333010000001	-13.3	-32598.300000000003
559.1918949999999	-13.4	-32843.4
556.7504879999999	-13.6	-33333.6
554.309082	-13.699999999999998	-33578.7
551.8676760000001	-13.800000000000002	-33823.80000000001
549.4262699999999	-13.9	-34068.9
546.9848629999999	-14.000000000000002	-34314.0
544.543457	-14.1	-34559.100000000006
542.1020510000001	-14.2	-34804.2
539.6606449999999	-14.300000000000002	-35049.3
537.2192379999999	-14.4	-35294.4
534.777832	-14.4	-35294.4
532.3364260000001	-14.499999999999998	-35539.5
529.8950199999999	-14.6	-35784.6
527.453613	-14.7	-36029.7
525.012207	-14.7	-36029.7
522.5708010000001	-14.800000000000002	-36274.8
520.1293949999999	-14.800000000000002	-36274.8
517.687988	-14.9	-36519.9
515.246582	-14.999999999999998	-36765.0
512.8051760000001	-15.1	-37010.1
510.36377	-15.2	-37255.2
507.922363	-15.2	-37255.2
505.480957	-15.399999999999999	-37745.4
503.039551	-15.5	-37990.5
500.598145	-15.5	-37990.5
498.156738	-15.7	-38480.69999999999
495.715332	-15.8	-38725.8
493.273926	-15.9	-38970.9
490.83252	-16.0	-39216.0
488.391113	-16.2	-39706.2
485.949707	-16.3	-39951.3
483.508301	-16.4	-40196.4
481.066895	-16.6	-40686.6
478.625488	-16.8	-41176.8
476.184082	-17.0	-41667.0
473.742676	-17.2	-42157.19999999999
471.30127	-17.4	-42647.4
468.859863	-17.6	-43137.6
466.418457	-17.8	-43627.8
463.977051	-18.0	-44118.0
461.535645	-18.2	-44608.2
459.094238	-18.5	-45343.5
456.652832	-18.7	-45833.7
454.211426	-18.9	-46323.9
451.77002	-19.1	-46814.1
449.328613	-19.3	-47304.3
446.887207	-19.6	-48039.59999999999
444.445801	-19.9	-48774.9
442.00439500000005	-20.1	-49265.1
439.562988	-20.4	-50000.4
437.121582	-20.6	-50490.600000000006
434.680176	-20.9	-51225.9
432.23877000000005	-21.1	-51716.09999999999
429.797363	-21.3	-52206.299999999996
427.355957	-21.600000000000005	-52941.59999999999
424.914551	-21.9	-53676.9
422.47314500000005	-22.3	-54657.299999999996
420.031738	-22.5	-55147.5
417.590332	-22.8	-55882.799999999996
415.148926	-23.1	-56618.100000000006
412.70752000000005	-23.5	-57598.50000000001
410.266113	-23.9	-58578.899999999994
407.824707	-24.2	-59314.19999999999
405.383301	-24.6	-60294.600000000006
402.94189500000005	-25.0	-61275.0
400.500488	-25.400000000000002	-62255.399999999994
398.059082	-25.9	-63480.899999999994
395.617676	-26.400000000000002	-64706.399999999994
393.17627000000005	-27.000000000000004	-66177.0
390.734863	-27.600000000000005	-67647.60000000002
388.293457	-28.2	-69118.20000000001
385.852051	-28.8	-70588.8
383.41064500000005	-29.5	-72304.5
380.969238	-30.2	-74020.2
378.527832	-31.099999999999998	-76226.1
376.086426	-32.0	-78432.0
